Name	Corona Temp. (K)	Wind Speed (km/s)
Kepler-1903 b	10984028.0	184.0
Kepler-1904 b	3161623.0	100.0
Kepler-1905 b	9189161.0	100.0
Kepler-1906 b	6440496.0	100.0
Kepler-1907 b	629458.0	100.0
Kepler-1907 c	629458.0	149.0
Kepler-1909 b	613348.0	100.0
Kepler-191 b	4147410.0	100.0
Kepler-191 c	4147410.0	179.0
Kepler-191 d	1296470.0	100.0
Kepler-192 b	6387666.0	100.0
Kepler-192 c	6387666.0	201.0
Kepler-192 d	1070830.0	100.0
Kepler-1928 b	17926754.0	229.0
Kepler-193 b	9318916.0	146.0
Kepler-193 c	9318916.0	265.0
Kepler-194 b	2159670.0	100.0
Kepler-194 c	2159670.0	183.0
Kepler-194 d	2159670.0	262.0
Kepler-195 b	4970205.0	100.0
Kepler-195 c	4970205.0	231.0
Kepler-196 b	1496475.0	190.0
Kepler-196 c	1496475.0	250.0
Kepler-196 d	1481894.0	300.0
Kepler-197 b	1224885.0	100.0
Kepler-197 c	1224885.0	100.0
Kepler-197 d	1224885.0	168.0
Kepler-197 e	1224885.0	211.0
Kepler-1972 b	1050354.0	100.0
Kepler-1972 c	1050354.0	141.0
Kepler-1977 b	3181367.0	100.0
Kepler-1978 b	5562821.0	100.0
Kepler-1979 b	7551078.0	190.0
Kepler-198 b	1609766.0	183.0
Kepler-198 c	1609766.0	256.0
Kepler-198 d	1609766.0	100.0
Kepler-1983 b	650466.0	100.0
Kepler-199 b	3066000.0	207.0
Kepler-199 c	3066000.0	273.0
Kepler-1990 b	2135594.0	100.0
Kepler-1990 c	2135594.0	100.0
Kepler-1991 b	7407404.0	147.0
Kepler-1991 c	7407404.0	203.0
Kepler-1992 b	665186.0	165.0
Kepler-1994 b	699758.0	100.0
Kepler-1996 b	629458.0	221.0
Kepler-1996 c	629458.0	284.0
Kepler-1998 b	1371650.0	100.0
Kepler-20 b	1211170.0	100.0
Kepler-20 c	1211170.0	100.0
Kepler-20 d	1211170.0	281.0
Kepler-20 e	1211170.0	100.0
Kepler-20 f	1211170.0	191.0
Kepler-20 g	993304.0	235.0
Kepler-200 b	1132702.0	100.0
Kepler-200 c	1132702.0	100.0
Kepler-2000 b	595119.0	100.0
Kepler-2000 c	595119.0	173.0
Kepler-2001 b	1494950.0	100.0
Kepler-2001 c	1494950.0	151.0
Kepler-201 b	2401213.0	218.0
Kepler-201 c	2401213.0	317.0
Kepler-202 b	1648857.0	100.0
Kepler-202 c	1648857.0	159.0
Kepler-203 b	6450837.0	100.0
Kepler-203 c	6450837.0	100.0
Kepler-203 d	6450837.0	130.0
Kepler-204 b	1767685.0	165.0
Kepler-204 c	1767685.0	217.0
Kepler-205 b	1633368.0	100.0
Kepler-205 c	1633368.0	172.0
Kepler-206 b	1073126.0	100.0
Kepler-206 c	1073126.0	155.0
Kepler-206 d	1073126.0	211.0
Kepler-207 b	1512213.0	100.0
Kepler-207 c	1512213.0	100.0
Kepler-207 d	1512213.0	100.0
Kepler-208 b	1500339.0	100.0
Kepler-208 c	1500339.0	100.0
Kepler-208 d	1500339.0	138.0
Kepler-208 e	1500339.0	184.0
Kepler-209 b	1409292.0	172.0
Kepler-209 c	1409292.0	246.0
Kepler-21 b	2088542.0	100.0
Kepler-210 b	2555718.0	100.0
Kepler-210 c	2555718.0	100.0
Kepler-211 b	2893622.0	100.0
Kepler-211 c	2893622.0	100.0
Kepler-212 b	2190499.0	185.0
Kepler-212 c	2190499.0	236.0
Kepler-213 b	2897303.0	100.0
Kepler-213 c	2897303.0	99.0
Kepler-214 b	2967882.0	182.0
Kepler-214 c	2967882.0	229.0
Kepler-215 b	2828742.0	100.0
Kepler-215 c	2828742.0	159.0
Kepler-215 d	2828742.0	224.0
Kepler-215 e	2828742.0	273.0
Kepler-216 b	9719708.0	100.0
Kepler-216 c	9719708.0	188.0
Kepler-217 b	2105241.0	100.0
Kepler-217 c	2105241.0	100.0
Kepler-217 d	2186109.0	100.0
Kepler-218 b	1142944.0	100.0
Kepler-218 c	1142944.0	253.0
Kepler-218 d	1230399.0	306.0
Kepler-219 b	1594816.0	99.0
Kepler-219 c	1594816.0	212.0
Kepler-219 d	1594816.0	261.0
Kepler-22 b	1025653.0	340.0
Kepler-220 b	1071417.0	100.0
Kepler-220 c	1071417.0	100.0
Kepler-220 d	1071417.0	211.0
Kepler-220 e	1071417.0	244.0
Kepler-221 b	1352339.0	99.0
Kepler-221 c	1352339.0	100.0
Kepler-221 d	1352339.0	100.0
Kepler-221 e	1352339.0	182.0
Kepler-222 b	5007943.0	100.0
Kepler-222 c	5007943.0	100.0
Kepler-222 d	5007943.0	221.0
Kepler-223 b	1069384.0	100.0
Kepler-223 c	1069384.0	99.0
Kepler-223 d	1069384.0	170.0
Kepler-223 e	1069384.0	197.0
Kepler-224 b	2171044.0	100.0
Kepler-224 c	2171044.0	100.0
Kepler-224 d	2171044.0	100.0
Kepler-224 e	2171044.0	175.0
Kepler-225 b	1742189.0	99.0
Kepler-225 c	1742189.0	155.0
Kepler-226 b	6355014.0	100.0
Kepler-226 c	6355014.0	100.0
Kepler-226 d	6355014.0	100.0
Kepler-227 b	977547.0	100.0
Kepler-227 c	977547.0	266.0
Kepler-228 b	9064523.0	100.0
Kepler-228 c	9064523.0	100.0
Kepler-228 d	9064523.0	133.0
Kepler-229 b	3598163.0	100.0
Kepler-229 c	3598163.0	165.0
Kepler-229 d	3598163.0	242.0
Kepler-23 d	1126474.0	175.0
Kepler-230 b	2576216.0	228.0
Kepler-230 c	2576216.0	288.0
Kepler-231 b	1525791.0	100.0
Kepler-231 c	1525791.0	161.0
Kepler-232 b	3147271.0	100.0
Kepler-232 c	3147271.0	133.0
Kepler-233 b	5542198.0	100.0
Kepler-233 c	5542198.0	265.0
Kepler-234 b	1735292.0	100.0
Kepler-234 c	1735292.0	100.0
Kepler-235 b	1046695.0	99.0
Kepler-235 c	1046695.0	100.0
Kepler-235 d	1046695.0	172.0
Kepler-235 e	1046695.0	238.0
Kepler-236 b	1638489.0	100.0
Kepler-236 c	1638489.0	184.0
Kepler-237 b	624928.0	100.0
Kepler-237 c	624928.0	100.0
Kepler-238 b	1100499.0	100.0
Kepler-238 c	1100499.0	100.0
Kepler-238 d	1100499.0	162.0
Kepler-238 e	1100499.0	212.0
Kepler-238 f	1100499.0	261.0
Kepler-239 b	1660004.0	100.0
Kepler-239 c	1660004.0	259.0
Kepler-24 d	1287379.0	100.0
Kepler-24 e	1287379.0	190.0
Kepler-240 b	4095013.0	100.0
Kepler-240 c	4095013.0	100.0
Kepler-241 b	615535.0	99.0
Kepler-241 c	615535.0	227.0
Kepler-242 b	641407.0	100.0
Kepler-242 c	641407.0	152.0
Kepler-243 b	1625710.0	100.0
Kepler-243 c	1625710.0	194.0
Kepler-244 b	6409029.0	100.0
Kepler-244 c	6409029.0	100.0
Kepler-244 d	6409029.0	192.0
Kepler-245 b	1597068.0	100.0
Kepler-245 c	1597068.0	175.0
Kepler-245 d	1597068.0	233.0
Kepler-245 e	1597068.0	100.0
Kepler-246 b	682660.0	100.0
Kepler-246 c	682660.0	100.0
Kepler-247 b	4529279.0	100.0
Kepler-247 c	4529279.0	100.0
Kepler-247 d	4529279.0	192.0
Kepler-248 b	2176972.0	100.0
Kepler-248 c	2176972.0	173.0
Kepler-249 b	1615258.0	100.0
Kepler-249 c	1615258.0	100.0
Kepler-249 d	1615258.0	117.0
Kepler-25 b	1442145.0	100.0
Kepler-25 c	2053222.0	154.0
Kepler-250 b	670322.0	100.0
Kepler-250 c	670322.0	100.0
Kepler-250 d	670322.0	178.0
Kepler-251 b	1629725.0	100.0
Kepler-251 c	1629725.0	172.0
Kepler-251 d	1629725.0	223.0
Kepler-251 e	1629725.0	292.0
Kepler-252 b	602116.0	100.0
Kepler-252 c	602116.0	100.0
Kepler-253 b	4979755.0	100.0
Kepler-253 c	4979755.0	100.0
Kepler-253 d	4979755.0	182.0
Kepler-254 b	9035686.0	100.0
Kepler-254 c	9035686.0	143.0
Kepler-254 d	9035686.0	191.0
Kepler-255 b	2125561.0	100.0
Kepler-255 c	2125561.0	100.0
Kepler-255 d	1421193.0	100.0
Kepler-256 b	859188.0	100.0
Kepler-256 c	859188.0	100.0
Kepler-256 d	859188.0	100.0
Kepler-256 e	859188.0	109.0
Kepler-257 b	649100.0	100.0
Kepler-257 c	649100.0	100.0
Kepler-257 d	649100.0	208.0
Kepler-258 b	652429.0	138.0
Kepler-258 c	652429.0	229.0
Kepler-259 b	7432247.0	100.0
Kepler-259 c	7432247.0	240.0
Kepler-26 b	1685785.0	100.0
Kepler-26 c	1685785.0	148.0
Kepler-26 d	1729116.0	100.0
Kepler-26 e	1729116.0	242.0
Kepler-260 b	1406088.0	100.0
Kepler-260 c	1406088.0	277.0
Kepler-261 b	1507132.0	100.0
Kepler-261 c	1507132.0	205.0
Kepler-262 b	1668635.0	150.0
Kepler-262 c	1668635.0	202.0
Kepler-263 b	931147.0	169.0
Kepler-263 c	931147.0	250.0
Kepler-264 b	2250098.0	253.0
Kepler-264 c	2250098.0	316.0
Kepler-265 b	9538899.0	100.0
Kepler-265 c	9538899.0	178.0
Kepler-265 d	9538899.0	248.0
Kepler-265 e	9538899.0	274.0
Kepler-266 b	1351234.0	100.0
Kepler-266 c	1351234.0	301.0
Kepler-267 b	1555815.0	99.0
Kepler-267 c	1555815.0	100.0
Kepler-267 d	1555815.0	204.0
Kepler-268 b	2820408.0	221.0
Kepler-268 c	2820408.0	290.0
Kepler-269 b	1385246.0	100.0
Kepler-269 c	1385246.0	100.0
Kepler-27 d	2528673.0	100.0
Kepler-270 b	2063411.0	148.0
Kepler-270 c	2063411.0	221.0
Kepler-271 b	1378848.0	100.0
Kepler-271 c	1378848.0	100.0
Kepler-271 d	1378848.0	100.0
Kepler-272 b	1302902.0	100.0
Kepler-272 c	1302902.0	100.0
Kepler-272 d	1302902.0	100.0
Kepler-273 b	1292536.0	99.0
Kepler-273 c	1292536.0	100.0
Kepler-274 b	1673654.0	133.0
Kepler-274 c	1673654.0	234.0
Kepler-275 b	9140557.0	122.0
Kepler-275 c	9140557.0	184.0
Kepler-275 d	9140557.0	243.0
Kepler-276 b	7562505.0	168.0
Kepler-276 c	7629488.0	232.0
Kepler-276 d	7629488.0	258.0
Kepler-277 b	1360867.0	191.0
Kepler-277 c	1360867.0	238.0
Kepler-278 b	1009483.0	236.0
Kepler-278 c	1009483.0	267.0
Kepler-279 b	11478337.0	157.0
Kepler-279 c	11388103.0	243.0
Kepler-279 d	11388103.0	266.0
Kepler-280 b	1463262.0	100.0
Kepler-280 c	1463262.0	99.0
Kepler-281 b	5642148.0	165.0
Kepler-281 c	5642148.0	239.0
Kepler-281 d	5670693.0	314.0
Kepler-282 b	7249551.0	100.0
Kepler-282 c	7249551.0	146.0
Kepler-282 d	7480816.0	204.0
Kepler-282 e	7480816.0	244.0
Kepler-283 b	1664167.0	100.0
Kepler-283 c	1664167.0	279.0
Kepler-284 b	6365981.0	141.0
Kepler-284 c	6365981.0	238.0
Kepler-285 b	5510615.0	100.0
Kepler-285 c	5510615.0	100.0
Kepler-286 b	1973285.0	100.0
Kepler-286 c	1973285.0	100.0
Kepler-286 d	1973285.0	100.0
Kepler-286 e	1973285.0	219.0
Kepler-287 b	998077.0	196.0
Kepler-287 c	998077.0	252.0
Kepler-288 b	1629954.0	100.0
Kepler-288 c	1629954.0	192.0
Kepler-288 d	1629954.0	265.0
Kepler-289 b	5452430.0	237.0
Kepler-289 c	5452430.0	309.0
Kepler-289 d	5452430.0	277.0
Kepler-29 b	8770466.0	100.0
Kepler-29 c	8770466.0	151.0
Kepler-290 b	3598163.0	154.0
Kepler-290 c	3598163.0	235.0
Kepler-290 d	3628230.0	100.0
Kepler-291 b	8991582.0	100.0
Kepler-291 c	8991582.0	100.0
Kepler-292 b	1260068.0	100.0
Kepler-292 c	1260068.0	100.0
Kepler-292 d	1260068.0	100.0
Kepler-292 e	1260068.0	117.0
Kepler-292 f	1260068.0	193.0
Kepler-293 b	6387666.0	196.0
Kepler-293 c	6387666.0	265.0
Kepler-294 b	5642148.0	100.0
Kepler-294 c	5642148.0	100.0
Kepler-295 b	888300.0	126.0
Kepler-295 c	888300.0	194.0
Kepler-295 d	888300.0	228.0
Kepler-296 b	575359.0	100.0
Kepler-296 c	575359.0	100.0
Kepler-296 d	575359.0	167.0
Kepler-296 e	1299747.0	215.0
Kepler-296 f	1299747.0	255.0
Kepler-297 b	2553613.0	240.0
Kepler-297 c	2553613.0	278.0
Kepler-297 d	2486875.0	311.0
Kepler-298 b	2018841.0	100.0
Kepler-298 c	2018841.0	188.0
Kepler-298 d	2018841.0	270.0
Kepler-299 b	7456713.0	100.0
Kepler-299 c	7456713.0	100.0
Kepler-299 d	7456713.0	167.0
Kepler-299 e	7456713.0	242.0
Kepler-30 b	2469750.0	221.0
Kepler-30 c	2469750.0	269.0
Kepler-30 d	2469750.0	308.0
Kepler-300 b	1670395.0	99.0
Kepler-300 c	1670395.0	246.0
Kepler-301 b	1493320.0	100.0
Kepler-301 c	1493320.0	100.0
Kepler-301 d	1493320.0	157.0
Kepler-302 b	6471302.0	229.0
Kepler-303 b	1571483.0	100.0
Kepler-303 c	1571483.0	99.0
Kepler-304 b	2302146.0	100.0
Kepler-304 c	2302146.0	100.0
Kepler-304 d	2302146.0	100.0
Kepler-304 e	2302146.0	100.0
Kepler-305 b	1372587.0	100.0
Kepler-305 c	1372587.0	100.0
Kepler-305 d	1404412.0	171.0
Kepler-305 e	1394048.0	100.0
Kepler-306 b	1968668.0	100.0
Kepler-306 c	1968668.0	100.0
Kepler-306 d	1968668.0	169.0
Kepler-306 e	1968668.0	244.0
Kepler-307 b	675891.0	100.0
Kepler-307 c	675891.0	147.0
Kepler-308 b	6365981.0	100.0
Kepler-308 c	6365981.0	173.0
Kepler-309 b	1726111.0	100.0
Kepler-309 c	1726111.0	292.0
Kepler-31 b	9848745.0	208.0
Kepler-310 b	2518452.0	155.0
Kepler-310 c	2518452.0	263.0
Kepler-310 d	2518452.0	290.0
Kepler-311 b	2555158.0	100.0
Kepler-311 c	2555158.0	196.0
Kepler-311 d	2503486.0	334.0
Kepler-312 b	3149999.0	100.0
Kepler-312 c	3164678.0	203.0
Kepler-313 b	1121722.0	176.0
Kepler-313 c	1121722.0	236.0
Kepler-314 b	2191861.0	100.0
Kepler-314 c	2191861.0	100.0
Kepler-315 b	1339692.0	292.0
Kepler-315 c	1339692.0	338.0
Kepler-316 b	1581631.0	100.0
Kepler-316 c	1581631.0	100.0
Kepler-317 b	1570633.0	100.0
Kepler-317 c	1570633.0	100.0
Kepler-318 b	2871618.0	99.0
Kepler-318 c	2871618.0	143.0
Kepler-319 b	1658124.0	100.0
Kepler-319 c	1658124.0	100.0
Kepler-319 d	1658124.0	228.0
Kepler-32 d	1821319.0	182.0
Kepler-32 e	1821319.0	100.0
Kepler-32 f	1821319.0	100.0
Kepler-320 b	2498176.0	100.0
Kepler-320 c	2498176.0	194.0
Kepler-321 b	2414367.0	99.0
Kepler-321 c	2414367.0	154.0
Kepler-322 b	662096.0	100.0
Kepler-322 c	662096.0	100.0
Kepler-323 b	1266359.0	100.0
Kepler-323 c	1266359.0	100.0
Kepler-324 b	4555590.0	100.0
Kepler-324 c	4555590.0	257.0
Kepler-324 e	4529279.0	149.0
Kepler-325 b	937777.0	100.0
Kepler-325 c	937777.0	143.0
Kepler-325 d	937777.0	242.0
Kepler-326 b	649100.0	100.0
Kepler-326 c	649100.0	100.0
Kepler-326 d	649100.0	100.0
Kepler-327 b	1685613.0	100.0
Kepler-327 c	1685613.0	100.0
Kepler-327 d	1685613.0	100.0
Kepler-328 b	2142302.0	241.0
Kepler-328 c	2142302.0	282.0
Kepler-329 b	1535565.0	100.0
Kepler-329 c	1535565.0	159.0
Kepler-33 b	1559720.0	100.0
Kepler-33 c	1559720.0	168.0
Kepler-33 d	1559720.0	213.0
Kepler-33 e	1559720.0	239.0
Kepler-33 f	1559720.0	254.0
Kepler-330 b	4921230.0	100.0
Kepler-330 c	4921230.0	164.0
Kepler-331 b	3269383.0	100.0
Kepler-331 c	3269383.0	143.0
Kepler-331 d	3269383.0	208.0
Kepler-332 b	1871858.0	100.0
Kepler-332 c	1871858.0	161.0
Kepler-332 d	1871858.0	227.0
Kepler-333 b	1610312.0	100.0
Kepler-333 c	1610312.0	187.0
Kepler-334 b	2922191.0	100.0
Kepler-334 c	2922191.0	148.0
Kepler-334 d	2922191.0	214.0
Kepler-335 b	1462293.0	100.0
Kepler-335 c	1459249.0	283.0
Kepler-336 b	1371082.0	100.0
Kepler-336 c	1371082.0	100.0
Kepler-336 d	1371082.0	204.0
Kepler-337 b	967227.0	100.0
Kepler-337 c	967227.0	100.0
Kepler-338 b	1421915.0	165.0
Kepler-338 c	1421915.0	217.0
Kepler-338 d	1421915.0	256.0
Kepler-338 e	1405827.0	100.0
Kepler-339 b	1430986.0	100.0
Kepler-339 c	1430986.0	100.0
Kepler-339 d	1430986.0	100.0
Kepler-340 b	3676954.0	186.0
Kepler-340 c	3676954.0	220.0
Kepler-341 b	1656322.0	100.0
Kepler-341 c	1656322.0	100.0
Kepler-341 d	1656322.0	223.0
Kepler-341 e	1656322.0	250.0
Kepler-342 b	2553112.0	179.0
Kepler-342 c	2553112.0	224.0
Kepler-342 d	2553112.0	250.0
Kepler-342 e	2553112.0	100.0
Kepler-343 b	1948517.0	100.0
Kepler-343 c	1191921.0	213.0
Kepler-344 b	1085405.0	203.0
Kepler-344 c	1085405.0	306.0
Kepler-345 b	1810133.0	100.0
Kepler-345 c	1810133.0	100.0
Kepler-346 b	2741358.0	100.0
Kepler-346 c	2741358.0	214.0
Kepler-347 b	9202526.0	154.0
Kepler-347 c	1587914.0	223.0
Kepler-347 d	9134760.0	288.0
Kepler-348 b	2363794.0	100.0
Kepler-348 c	2363794.0	190.0
Kepler-349 b	1844738.0	100.0
Kepler-349 c	1844738.0	143.0
Kepler-350 b	1600668.0	141.0
Kepler-350 c	1542405.0	191.0
Kepler-350 d	1542405.0	221.0
Kepler-351 b	1840581.0	239.0
Kepler-351 c	1840581.0	265.0
Kepler-351 d	1286642.0	310.0
Kepler-352 b	1635305.0	100.0
Kepler-352 c	1635305.0	167.0
Kepler-352 d	1623395.0	100.0
Kepler-353 b	1535393.0	100.0
Kepler-353 c	1535393.0	100.0
Kepler-354 b	614045.0	100.0
Kepler-354 c	1201608.0	162.0
Kepler-354 d	614045.0	197.0
Kepler-355 b	1616579.0	136.0
Kepler-355 c	1616579.0	221.0
Kepler-356 b	2166990.0	99.0
Kepler-356 c	2166990.0	162.0
Kepler-357 b	643456.0	100.0
Kepler-357 c	643456.0	169.0
Kepler-357 d	643456.0	252.0
Kepler-358 b	7444526.0	237.0
Kepler-358 c	7444526.0	288.0
Kepler-359 b	1916727.0	220.0
Kepler-359 c	1916727.0	271.0
Kepler-359 d	1916727.0	286.0
Kepler-36 b	1374958.0	163.0
Kepler-36 c	1374958.0	180.0
Kepler-360 b	1703848.0	100.0
Kepler-360 c	1703848.0	100.0
Kepler-361 b	1868910.0	100.0
Kepler-361 c	1957853.0	269.0
Kepler-362 b	1482153.0	100.0
Kepler-362 c	7539573.0	236.0
Kepler-363 b	1312116.0	100.0
Kepler-363 c	1312116.0	100.0
Kepler-363 d	1312116.0	148.0
Kepler-364 b	5662211.0	220.0
Kepler-364 c	5662211.0	272.0
Kepler-365 b	1548841.0	122.0
Kepler-365 c	1482153.0	189.0
Kepler-366 b	9215802.0	100.0
Kepler-366 c	9215802.0	154.0
Kepler-367 b	2097198.0	233.0
Kepler-367 c	2097198.0	254.0
Kepler-368 b	809252.0	225.0
Kepler-368 c	809252.0	284.0
Kepler-369 b	1306229.0	100.0
Kepler-369 c	1306229.0	99.0
Kepler-37 b	952797.0	135.0
Kepler-37 c	952797.0	191.0
Kepler-37 d	952797.0	237.0
Kepler-370 b	7492736.0	100.0
Kepler-370 c	7492736.0	192.0
Kepler-371 b	9035686.0	232.0
Kepler-371 c	1225872.0	272.0
Kepler-372 b	1890641.0	100.0
Kepler-372 c	2296955.0	204.0
Kepler-372 d	1890641.0	233.0
Kepler-373 b	6376864.0	100.0
Kepler-373 c	6376864.0	177.0
Kepler-374 b	3039071.0	100.0
Kepler-374 c	3039071.0	100.0
Kepler-374 d	3039071.0	99.0
Kepler-375 b	7419874.0	133.0
Kepler-375 c	7419874.0	193.0
Kepler-376 b	2582518.0	99.0
Kepler-376 c	2582518.0	162.0
Kepler-377 b	9228988.0	152.0
Kepler-377 c	9228988.0	223.0
Kepler-378 b	1693113.0	157.0
Kepler-378 c	1693113.0	213.0
Kepler-379 b	1748237.0	202.0
Kepler-379 c	2352514.0	276.0
Kepler-380 b	1463808.0	100.0
Kepler-380 c	1463808.0	100.0
Kepler-381 b	2160822.0	100.0
Kepler-381 c	2160822.0	165.0
Kepler-381 d	2160822.0	100.0
Kepler-382 b	752143.0	100.0
Kepler-382 c	752143.0	117.0
Kepler-383 b	615535.0	100.0
Kepler-383 c	615535.0	217.0
Kepler-384 b	3000557.0	199.0
Kepler-384 c	3000557.0	248.0
Kepler-385 b	1794866.0	117.0
Kepler-385 c	1794866.0	178.0
Kepler-385 d	1771047.0	270.0
Kepler-386 b	1330705.0	109.0
Kepler-386 c	806527.0	205.0
Kepler-387 b	3834872.0	100.0
Kepler-387 c	3834872.0	122.0
Kepler-388 b	608916.0	100.0
Kepler-388 c	608916.0	100.0
Kepler-389 b	1327323.0	100.0
Kepler-389 c	1327323.0	154.0
Kepler-39 b	2514972.0	211.0
Kepler-390 b	1725962.0	100.0
Kepler-390 c	1725962.0	133.0
Kepler-391 b	1224190.0	100.0
Kepler-391 c	885001.0	209.0
Kepler-392 b	1913577.0	100.0
Kepler-392 c	1474295.0	100.0
Kepler-393 b	2443693.0	100.0
Kepler-393 c	2443693.0	175.0
Kepler-394 b	10509448.0	100.0
Kepler-394 c	10509448.0	154.0
Kepler-394 d	10523408.0	100.0
Kepler-395 b	2650559.0	100.0
Kepler-395 c	2650559.0	220.0
Kepler-396 b	1404412.0	247.0
Kepler-396 c	1404412.0	287.0
Kepler-397 b	1237464.0	196.0
Kepler-397 c	1237464.0	305.0
Kepler-398 b	2049034.0	100.0
Kepler-398 c	2049034.0	100.0
Kepler-398 d	2087713.0	100.0
Kepler-399 b	1514110.0	138.0
Kepler-399 c	1514110.0	205.0
Kepler-399 d	1514110.0	257.0
Kepler-4 b	1487692.0	100.0
Kepler-40 b	2130340.0	100.0
Kepler-400 b	1673654.0	100.0
Kepler-400 c	1673654.0	186.0
Kepler-401 b	1727891.0	172.0
Kepler-401 c	1727891.0	260.0
Kepler-401 d	1782392.0	326.0
Kepler-402 b	3246751.0	100.0
Kepler-402 c	3246751.0	100.0
Kepler-402 d	3246751.0	100.0
Kepler-402 e	3246751.0	136.0
Kepler-403 b	1923797.0	100.0
Kepler-403 c	1923797.0	268.0
Kepler-403 d	1923797.0	171.0
Kepler-404 b	7432247.0	136.0
Kepler-404 c	7432247.0	167.0
Kepler-405 b	1360052.0	100.0
Kepler-405 c	1360052.0	226.0
Kepler-406 b	1214931.0	100.0
Kepler-406 c	1214931.0	100.0
Kepler-409 b	1177455.0	274.0
Kepler-41 b	1490674.0	100.0
Kepler-410 A b	2062324.0	173.0
Kepler-411 b	11276861.0	100.0
Kepler-411 c	11276861.0	100.0
Kepler-411 d	11276861.0	263.0
Kepler-411 e	11276861.0	225.0
Kepler-412 b	1310575.0	100.0
Kepler-414 b	1214255.0	100.0
Kepler-414 c	1214255.0	99.0
Kepler-415 b	1237507.0	100.0
Kepler-415 c	1237507.0	100.0
Kepler-416 b	1345552.0	100.0
Kepler-416 c	1345552.0	136.0
Kepler-416 d	1330764.0	100.0
Kepler-417 b	1315495.0	132.0
Kepler-417 c	1315495.0	169.0
Kepler-418 c	2374299.0	137.0
Kepler-419 b	3558180.0	286.0
Kepler-419 c	3558180.0	383.0
Kepler-42 b	983060.0	100.0
Kepler-42 c	983060.0	100.0
Kepler-42 d	983060.0	100.0
Kepler-421 b	1469399.0	365.0
Kepler-422 b	1772421.0	100.0
Kepler-423 b	759109.0	100.0
Kepler-424 b	1348455.0	100.0
Kepler-424 c	1348455.0	333.0
Kepler-425 b	1306841.0	100.0
Kepler-426 b	1151058.0	100.0
Kepler-427 b	1051331.0	100.0
Kepler-428 b	1288403.0	100.0
Kepler-43 b	5414177.0	100.0
Kepler-430 b	2008888.0	243.0
Kepler-430 c	1350925.0	304.0
Kepler-431 b	1481126.0	100.0
Kepler-431 c	1481126.0	100.0
Kepler-431 d	1481126.0	142.0
Kepler-432 b	1585029.0	269.0
Kepler-433 b	2193082.0	100.0
Kepler-434 b	1603572.0	161.0
Kepler-435 b	2488389.0	100.0
Kepler-436 b	1762517.0	279.0
Kepler-436 c	1437011.0	163.0
Kepler-437 b	1794752.0	265.0
Kepler-438 b	1277092.0	213.0
Kepler-439 b	1011792.0	316.0
Kepler-44 b	1233138.0	100.0
Kepler-440 b	3023912.0	250.0
Kepler-441 b	2315734.0	325.0
Kepler-442 b	1744506.0	293.0
Kepler-443 b	1690265.0	307.0
Kepler-444 b	729319.0	100.0
Kepler-444 c	729319.0	100.0
Kepler-444 d	729319.0	100.0
Kepler-444 e	729319.0	100.0
Kepler-444 f	729319.0	100.0
Kepler-445 b	787004.0	100.0
Kepler-445 c	787004.0	99.0
Kepler-445 d	787004.0	100.0
Kepler-446 b	1225810.0	100.0
Kepler-446 c	1225810.0	100.0
Kepler-446 d	1225810.0	100.0
Kepler-447 b	2019502.0	100.0
Kepler-448 c	3333558.0	430.0
Kepler-449 b	856849.0	138.0
Kepler-449 c	856849.0	231.0
Kepler-45 b	5947113.0	100.0
Kepler-450 b	1933814.0	232.0
Kepler-450 c	1933814.0	184.0
Kepler-450 d	1933814.0	100.0
Kepler-454 b	1293169.0	100.0
Kepler-454 c	1293169.0	368.0
Kepler-454 d	1293169.0	440.0
Kepler-458 c	1928837.0	204.0
Kepler-46 b	835463.0	231.0
Kepler-46 c	835463.0	263.0
Kepler-46 d	1399752.0	100.0
Kepler-460 c	1868910.0	333.0
Kepler-461 b	2109065.0	100.0
Kepler-462 b	6964211.0	295.0
Kepler-462 c	6964211.0	336.0
Kepler-463 b	990103.0	100.0
Kepler-464 b	1403228.0	100.0
Kepler-465 b	2421077.0	100.0
Kepler-466 b	1711926.0	259.0
Kepler-466 c	1711926.0	100.0
Kepler-467 b	972668.0	212.0
Kepler-470 b	2776168.0	247.0
Kepler-471 b	3140260.0	100.0
Kepler-472 b	1956343.0	100.0
Kepler-473 b	1083655.0	167.0
Kepler-474 b	1083448.0	100.0
Kepler-475 b	1960767.0	100.0
Kepler-476 b	1273812.0	158.0
Kepler-477 b	2338309.0	100.0
Kepler-478 b	1299697.0	139.0
Kepler-479 b	1430090.0	127.0
Kepler-48 b	1771429.0	100.0
Kepler-48 c	1771429.0	100.0
Kepler-48 d	1771429.0	245.0
Kepler-480 b	2321932.0	100.0
Kepler-481 b	1156298.0	100.0
Kepler-482 b	1100311.0	255.0
Kepler-483 b	2155555.0	236.0
Kepler-484 b	3022852.0	100.0
Kepler-485 b	1643012.0	100.0
Kepler-487 c	1202577.0	239.0
Kepler-487 d	1673890.0	100.0
Kepler-488 b	1722056.0	100.0
Kepler-489 b	1684937.0	171.0
Kepler-49 b	1719990.0	100.0
Kepler-49 c	1719990.0	100.0
Kepler-49 d	1719990.0	100.0
Kepler-49 e	1719990.0	164.0
Kepler-491 b	1443223.0	100.0
Kepler-493 b	2627365.0	100.0
Kepler-494 b	1394818.0	100.0
Kepler-495 b	1407816.0	100.0
Kepler-495 c	5583115.0	100.0
Kepler-496 b	1365784.0	100.0
