Name,RA (J2000),DEC (J2000),Max. Frequency [MHz],Max. Flux Density [Jy],Max. Frequency Lower Uncertainty [MHz],Max. Frequency Upper Uncertainty [MHz],Max. Flux Density Lower Uncertainty [Jy],Max. Flux Density Upper Uncertainty [Jy]
K2-138 f,23:15:48,-10:51:00,4.5724896039780525,8.353518104030241e-07,4.059108995831471,160.7257709195275,5.951111166650427e-07,1.1216199452581708e-06
TOI-5076 b,03:22:02,+17:14:21,7.992813541221125,7.890441195532093e-07,7.61961633118471,622.98388119053,6.050092692707191e-07,1.4022440920191298e-06
HD 95872 b,11:03:28,-22:05:40,0.2437063558976672,7.704199778003051e-07,0.2347223443216013,25.031005915787,6.315216279903937e-07,1.7506041940840758e-06
Kepler-454 c,19:09:55,+38:13:45,0.6467732301629806,7.56648221751338e-07,0.6076488300578864,45.35306300152822,5.829325040571773e-07,1.456054445381841e-06
HAT-P-17 c,21:38:09,+30:29:17,0.2923192981434817,6.548484364978678e-07,0.2821920361583658,30.60270264530355,5.360418018656021e-07,1.8381496776109944e-06
Kepler-560 b,20:00:50,+45:01:06,9.07344375530036,5.548798900890332e-07,2.5697555328950727,3.4640903248830277,2.3842696622337794e-07,7.36042097985632e-07
Kepler-444 f,19:19:01,+41:37:55,7.238555153344134,5.40321513721048e-07,2.1361907946528236,2.7922083722195232,1.2464364785586888e-07,1.637099032663233e-07
Kepler-444 e,19:19:01,+41:37:55,7.482362559295564,5.390378439009269e-07,5.506993171995708,9.211801741559205,1.583323959498129e-07,3.2336218138774117e-07
KELT-6 c,13:03:56,+30:38:25,0.4604683531970694,5.353169148690066e-07,0.4376156428909993,36.608025450202575,4.172545974763399e-07,1.0683146161884268e-06
HD 30177 c,04:41:55,-58:01:15,0.1604656317875905,5.244696611616774e-07,0.1555616428124321,20.582434352781977,4.264753886200639e-07,1.2730019624310375e-06
Kepler-568 b,19:52:25,+48:24:06,8.59977055476257,4.967497116746493e-07,2.599282965183809,4.129935819309496,2.379460429090832e-07,6.416548225569063e-07
K2-138 g,23:15:48,-10:51:00,4.258654437904914,4.576901826997244e-07,3.9890837682973954,296.49709901255517,3.562149049601135e-07,8.943965625414293e-07
TOI-1246 d,16:44:28,+70:25:48,3.559677646382433,4.480421917715356e-07,3.227117089845672,173.47072667037736,3.3338444371741193e-07,6.085748113100873e-07
K2-38 c,16:00:08,-23:11:22,8.19437944444136,4.44473672561878e-07,2.8804667489380336,5.122140757859908,1.4191892066805646e-07,2.1846888315009394e-07
K2-19 c,11:39:50,+00:36:13,1.137392852017332,4.403241299829534e-07,0.3539298435176562,0.503067665068059,1.0770822393799213e-07,1.3656636957331988e-07
Kepler-37 d,18:56:14,+44:31:06,6.036125981577984,4.356902037032536e-07,5.748994429104891,549.5365337650118,3.455330193985218e-07,8.05540569546526e-07
TOI-2088 b,17:25:30,+75:52:56,4.458439926290001,4.170574878331774e-07,4.296714535445559,472.7732710960602,3.3947047031174753e-07,1.029972346523544e-06
Kepler-732 b,18:54:56,+45:57:31,9.702661464542327,4.119542082061295e-07,3.0789124073855776,4.459504176386128,1.9289262159399e-07,6.07465846877285e-07
TOI-5678 b,03:09:32,-34:11:55,2.0427333044260325,3.61702678498645e-07,1.877278577643152,122.71502631320284,2.7181570083489356e-07,5.160687131114366e-07
Kepler-1656 b,18:57:53,+39:54:43,5.429567123877761,3.560366697529437e-07,5.1303833115531186,388.1967053374386,2.734626605760486e-07,6.230691596017905e-07
Kepler-1308 b,19:03:43,+38:31:15,7.6583285420050835,3.294826001457118e-07,2.6140933843670373,4.217758088107972,1.834092580215265e-07,6.055311640231682e-07
Kepler-1967 b,19:56:33,+43:29:55,8.15161438218104,3.13279151007481e-07,3.895701226956152,8.730752035563482,2.67399024873348e-07,9.912491338645218e-07
Kepler-454 b,19:09:55,+38:13:45,6.182346882798479,2.958855333988215e-07,2.559675613208808,4.700889712812939,7.473706190205787e-08,9.928316445776559e-08
Kepler-114 b,19:36:29,+48:21:00,7.774045175413702,2.935046195707602e-07,4.004403876574144,8.491441646467761,1.5548387332348425e-07,4.583693739726162e-07
Kepler-676 b,19:44:53,+50:17:15,7.816943770883379,2.873929995387895e-07,3.5278187560694105,6.602819216902542,1.4727148780363385e-07,4.3745974848912154e-07
Kepler-1709 b,18:53:30,+43:47:18,6.357779365476387,2.584264009036813e-07,6.060781210107491,587.3487774637908,2.107993156552027e-07,7.050282039242425e-07
Kepler-454 d,19:09:55,+38:13:45,0.2832330811254076,2.1371929122086242e-07,0.2721227478579099,27.086209331919804,1.6866054890223782e-07,4.985587956889742e-07
Kepler-20 c,19:10:48,+42:20:19,8.183677644579188,1.9871933102499113e-07,2.2264792728269995,3.669689105613245,5.803046953643029e-08,9.951763707529865e-08
Kepler-505 b,19:11:26,+42:32:34,7.722193248783441,1.934908888359333e-07,7.136190667335338,664.0320036094554,1.543517186449338e-07,3.8608676455318e-07
Kepler-622 b,18:57:55,+40:56:00,8.217102356284972,1.7144482528320317e-07,4.256889779759282,12.870757432137651,1.0471864816561403e-07,2.5818495462117264e-07
Kepler-1130 d,19:00:50,+45:23:04,8.405325041517772,1.6348891369226424e-07,3.979938333874044,9.1279543676914,8.826655835342578e-08,1.9182232020492636e-07
Kepler-737 b,19:27:27,+46:25:45,9.180449296297107,1.4201663896834549e-07,8.52876837758622,1007.4359312597036,1.1515841089573928e-07,2.803140169978927e-07
K2-57 b,22:50:46,-14:04:12,9.396962753494789,1.2978702571567408e-07,2.992402883359232,5.121998183461143,4.6709512583834554e-08,9.029714694452513e-08
Kepler-1521 b,19:30:46,+37:50:06,9.6197536431759,1.1898032290566205e-07,9.259461131343402,764.9450093129002,9.528205520624263e-08,2.595396550809774e-07
Kepler-20 g,19:10:48,+42:20:19,3.602295802802633,1.1773973631479883e-07,3.3720936410185525,221.43588910770288,9.1211475598179e-08,2.4733879340454384e-07
Kepler-236 c,18:55:28,+39:53:53,9.052826025323236,1.1462307892519217e-07,8.190477421505918,744.9672109406317,9.115296964386417e-08,2.201116054037815e-07
Kepler-1994 b,19:48:36,+46:17:49,4.91881404582022,1.1096649179117197e-07,1.7277944322688934,2.7857824805449853,6.664712830739948e-08,1.846311497236983e-07
Kepler-352 b,19:59:35,+46:03:07,9.65278322247168,1.0967204610347233e-07,3.699895845637859,6.683144489416678,5.7227962658387516e-08,2.0369967062794377e-07
Kepler-1540 b,18:53:23,+41:12:06,6.013182853922645,1.0790388995912003e-07,5.804036012056682,680.7274786774699,8.818520171634278e-08,2.934339963885415e-07
Kepler-1712 b,19:00:00,+50:08:48,7.913361535196363,9.725998194376336e-08,4.612373762840603,9.087204699394883,6.00648936475595e-08,1.235940585400931e-07
Kepler-126 d,19:17:23,+44:12:30,7.377789190749031,9.724188495694109e-08,7.142595167603001,868.3941818301399,7.837184702748011e-08,2.1443700655829617e-07
Kepler-953 b,19:15:53,+44:37:29,2.2297616088833174,7.012294787685145e-08,2.105417397913423,211.1358136216755,5.6209767319628525e-08,1.3316808969454438e-07
Kepler-378 b,19:39:48,+46:26:20,9.069046889077027,6.263571712821827e-08,6.913285471622647,1456.6800639125634,5.2880006786120025e-08,1.4516984251192845e-07
Kepler-1716 b,19:49:05,+43:20:00,8.194076306435846,5.674677490809007e-08,7.860795594476302,734.0276628818409,4.510698669196001e-08,1.3991509315917653e-07
Kepler-441 b,18:58:16,+49:00:46,9.465599706186984,4.5751142988850406e-08,9.220273706180617,1400.5699189881957,3.8132529567700255e-08,1.2558274370533253e-07
Kepler-296 d,19:06:10,+49:26:14,9.876234430539055,4.533282543156155e-08,9.251978679574645,370.22921415378886,3.6335695792431795e-08,6.66274518463371e-08
Kepler-10 d,19:02:43,+50:14:29,2.7386939306722784,4.4312315672011646e-08,2.647684597549706,268.09205938180037,3.5726661868914264e-08,1.0240905301790247e-07
Kepler-517 b,19:34:42,+41:17:43,5.929186096584305,3.660243675308404e-08,5.690810623897045,708.2852388456076,2.9526258558433257e-08,8.362839004275183e-08
Kepler-449 c,19:34:56,+41:54:02,6.39806704481647,3.515313135664106e-08,6.115118897238083,626.2406518238406,2.8005892715273056e-08,7.283866443987806e-08
Kepler-125 c,19:53:02,+47:36:18,9.48140489198177,3.11388416130858e-08,2.8663887016435554,3.498513684151412,1.5562481518456792e-08,4.17050346102561e-08
Kepler-22 b,19:16:52,+47:53:03,5.967418500063568,1.6057803142587684e-08,5.841481532787671,857.7077841479412,1.340320833650431e-08,4.4957279598213336e-08
Kepler-54 c,19:39:06,+43:03:22,2.51311865394301,1.5533139895692706e-08,1.4061386386566708,4.5077080862961765,9.546779063923227e-09,2.2939412183892623e-08
